ResultMeasureValue,ActivityStartDate,hour,doy,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,ProjectIdentifier,WVHT,WTMP,beach_angle,Water Level,DNI_1,WindDir,WindSpd,SLP,AirTemp,visibility,wet3,wet7,3T,7T,tide_gtm,tide_mean,awind,owind
31.0,2014-05-21,10,141,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.49,21.0,262.0,6.784,612,180.0,3.6,1016.5,18.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-3.6,0.36
20.0,2014-10-29,10,302,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.0,22.7,268.0,5.104,193,290.0,2.1,1017.2,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.8400000000000001,1.89
404.0,2014-12-10,10,344,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,1.47,19.1,167.0,3.168,0,200.0,1.5,1017.5,17.2,9000.0,0.0,1.0,0.0,15.7,0,3.2487358259183208,0.75,1.2000000000000002
2.0,2014-05-20,10,140,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.66,20.9,259.0,6.118,823,210.0,2.6,1017.2,18.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.08,1.82
10.0,2014-07-31,10,212,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.27,23.9,15.0,4.3,4934,300.0,3.1,1013.7,25.0,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-3.1,0.93
120.0,2014-02-20,10,51,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,0.91,14.9,19.0,6.874,0,300.0,2.1,1017.0,18.3,14000.0,0.0,0.0,0.0,0.0,1,2.88932899840292,-2.1,0.42
10.0,2014-03-13,10,72,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.12,18.2,266.0,6.033,0,190.0,3.1,1015.9,16.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-3.1,0.6200000000000001
53.0,2014-10-07,10,280,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,1.07,23.0,167.0,5.606,1827,330.0,0.0,1012.2,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
31.0,2014-10-08,10,281,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.16,22.8,262.0,1.426,2388,190.0,2.1,1011.7,23.9,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.1,0.63
4.0,2014-06-17,10,168,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.14,21.0,259.0,6.79,5078,220.0,0.0,1014.8,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,0.0
2.0,2014-02-25,10,56,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.86,17.4,267.0,6.174,8602,70.0,0.0,1017.0,17.8,14000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
2.0,2014-01-14,10,14,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.16,15.7,267.0,4.061,0,330.0,0.0,1025.7,21.1,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
2.0,2014-05-27,10,147,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,0.88,21.8,267.0,1.584,13938,270.0,2.6,1015.2,21.7,11265.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.26,2.6
10.0,2014-12-08,10,342,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.95,19.0,268.0,1.275,118,330.0,1.5,1019.7,20.0,16000.0,0.0,1.0,0.0,27.7,0,3.2487358259183208,1.35,0.75
2.0,2014-06-03,10,154,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.32,22.9,259.0,6.338,8079,280.0,4.1,1012.8,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.64,3.69
2.0,2014-01-14,10,14,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.16,15.7,264.0,2.709,0,330.0,0.0,1025.7,21.1,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
12.0,2014-12-02,10,336,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.88,19.0,259.0,3.569,500,170.0,4.1,1016.1,19.4,9000.0,1.0,1.0,0.3,0.3,1,3.2487358259183208,-4.1,0.0
10.0,2014-01-30,10,30,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.8,16.5,268.0,2.624,899,180.0,4.6,1015.4,16.1,8000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-4.6,0.0
26.0,2014-09-09,10,252,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.24,24.0,268.0,2.174,5759,240.0,1.5,1013.5,27.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.75,1.35
2.0,2014-04-29,10,119,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.77,19.2,239.0,1.584,899,250.0,1.5,1016.1,28.3,16093.0,0.0,1.0,0.0,4.4,0,3.2487358259183208,0.3,1.5
10.0,2014-07-15,10,196,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,1.0,22.0,167.0,4.832,3296,240.0,2.6,1018.3,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.6,0.78
70.0,2014-04-14,10,104,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,0.49,14.8,19.0,-0.219,1862,320.0,4.6,1017.0,18.9,16093.0,0.0,0.0,0.0,0.0,0,2.88932899840292,-4.14,2.3
4.0,2014-06-24,10,175,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.2,22.4,239.0,3.25,1831,220.0,3.1,1015.4,20.6,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.93,2.79
10.0,2014-06-10,10,161,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.54,21.0,221.0,3.677,1632,210.0,3.6,1010.8,18.9,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.7200000000000001,3.6
2.0,2014-09-30,10,273,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.14,22.9,239.0,4.31,1499,360.0,0.0,1011.5,22.8,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
10.0,2014-03-13,10,72,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.12,18.2,267.0,6.151,0,190.0,3.1,1015.9,16.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-3.1,0.6200000000000001
10.0,2014-07-21,10,202,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.69,23.0,262.0,5.393,1308,300.0,4.1,1018.2,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.4599999999999995,3.28
10.0,2014-10-06,10,279,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.0,23.1,262.0,6.246,1583,310.0,1.5,1013.1,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.0499999999999998,1.0499999999999998
10.0,2014-06-17,10,168,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.97,21.0,221.0,4.3,5078,220.0,0.0,1014.8,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,0.0
10.0,2014-03-18,10,77,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,2.55,19.3,268.0,5.832,1782,180.0,1.5,1012.0,17.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.5,0.0
10.0,2014-03-19,10,78,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.14,19.2,262.0,4.927,701,310.0,0.0,1017.9,17.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
150.0,2014-01-27,10,27,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.3,16.2,262.0,6.649,5412,360.0,3.6,1020.5,17.8,11000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.6,-0.36
120.0,2014-12-23,10,357,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.76,17.9,264.0,2.263,10,300.0,2.1,1018.6,20.0,16000.0,0.0,1.0,0.0,21.4,0,3.2487358259183208,1.26,1.6800000000000002
10.0,2014-10-01,10,274,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.84,22.9,262.0,6.407,481,150.0,1.5,1010.8,20.6,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.35,-0.6000000000000001
42.0,2014-05-07,10,127,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,2.0,19.1,221.0,4.409,12049,230.0,4.1,1016.1,16.7,12875.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.82,4.1
2.0,2014-07-22,10,203,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.94,22.7,259.0,2.433,1130,320.0,3.6,1018.3,22.8,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,3.24,1.8
2.0,2014-11-18,10,322,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,0.8,20.5,268.0,1.679,1383,180.0,1.5,1021.6,20.0,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.5,0.0
2.0,2014-07-22,10,203,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.94,22.7,264.0,6.472,1130,320.0,3.6,1018.3,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.8800000000000003,2.16
178.0,2014-05-06,10,126,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.25,19.9,221.0,1.781,11927,250.0,6.7,1014.3,16.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,3.35,6.03
20.0,2014-01-21,10,21,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.73,15.8,262.0,6.977,114,360.0,0.0,1021.4,18.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
10.0,2014-07-07,10,188,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.13,24.5,262.0,0.255,3585,250.0,2.6,1014.0,25.6,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.52,2.6
6.0,2014-01-28,10,28,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.55,16.3,239.0,7.748,672,300.0,1.5,1020.8,14.4,6000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.35,0.75
31.0,2014-10-20,10,293,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,0.83,23.7,167.0,4.058,0,70.0,0.0,1014.4,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
10.0,2014-07-01,10,182,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.06,23.3,221.0,4.064,1287,270.0,1.5,1012.5,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.2000000000000002,1.0499999999999998
75.0,2014-09-11,10,254,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.9,24.4,258.0,5.977,3402,310.0,2.6,1011.6,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.08,1.56
10.0,2014-05-28,10,148,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.07,22.0,268.0,1.623,13484,210.0,2.1,1013.6,19.4,9656.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.6800000000000002,1.05
2005.0,2014-10-28,10,301,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,1.35,22.9,167.0,6.784,0,290.0,0.0,1016.8,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
10.0,2014-09-03,10,246,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.79,24.4,15.0,3.713,2421,270.0,2.6,1009.4,23.9,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.6,-0.78
10.0,2014-04-29,10,119,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,1.75,19.2,167.0,3.083,899,250.0,1.5,1016.1,28.3,16093.0,0.0,1.0,0.0,4.4,0,3.2487358259183208,1.5,0.15
2.0,2014-05-06,10,126,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.79,19.9,268.0,7.296,11927,250.0,6.7,1014.3,16.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.01,6.7
10.0,2014-08-12,10,224,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,0.95,23.2,167.0,5.563,3874,310.0,2.1,1015.2,23.3,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.26,-1.6800000000000002
10.0,2014-06-11,10,162,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.04,20.3,262.0,4.422,10405,310.0,3.6,1013.0,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.52,2.52
10.0,2014-03-18,10,77,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,2.55,19.3,266.0,4.858,1782,180.0,1.5,1012.0,17.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.5,0.15
10.0,2014-10-09,10,282,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.86,22.7,266.0,6.889,429,230.0,2.1,1014.7,22.2,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.26,1.6800000000000002
10.0,2014-11-12,10,316,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.82,21.0,266.0,4.031,5368,320.0,2.1,1016.5,19.4,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.6800000000000002,1.26
2.0,2014-11-12,10,316,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.82,21.0,259.0,2.489,5368,320.0,2.1,1016.5,19.4,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.89,1.05
10.0,2014-08-18,10,230,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.26,23.5,262.0,6.098,1203,280.0,3.1,1012.0,23.9,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.93,3.1
2.0,2014-07-29,10,210,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,0.87,23.6,259.0,1.741,1310,300.0,3.6,1017.3,26.1,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.52,2.8800000000000003
10.0,2014-07-22,10,203,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.74,22.7,258.0,5.783,1130,320.0,3.6,1018.3,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.24,1.8
10.0,2014-01-08,10,8,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,0.94,15.4,266.0,2.207,33,120.0,2.6,1021.0,15.6,11000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-1.56,-2.08
42.0,2014-07-29,10,210,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.87,23.6,264.0,3.693,1310,300.0,3.6,1017.3,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,2.16,2.8800000000000003
10.0,2014-07-08,10,189,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.62,24.9,15.0,3.428,2370,180.0,2.1,1014.9,22.8,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.63,-2.1
10.0,2014-12-26,10,360,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.87,17.7,262.0,0.744,667,80.0,0.0,1018.9,14.4,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,-0.0
84.0,2014-04-08,10,98,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.21,17.8,239.0,6.535,248,310.0,3.1,1019.3,24.4,16093.0,0.0,1.0,0.0,7.9,1,3.2487358259183208,2.79,0.93
31.0,2014-06-18,10,169,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.75,21.0,258.0,1.781,967,190.0,2.6,1014.3,20.0,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-2.3400000000000003,1.04
16.0,2014-06-04,10,155,CABEACH_WQX-EH-310,32.8475,-117.2782,CA273334,0.94,21.0,19.0,2.465,5931,310.0,3.6,1012.0,21.1,16093.0,0.0,0.0,0.0,0.0,0,2.88932899840292,-3.24,1.4400000000000002
42.0,2014-04-15,10,105,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.71,17.9,221.0,1.548,496,240.0,1.5,1015.2,16.7,9656.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.4499999999999999,1.35
10.0,2014-08-04,10,216,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.11,23.6,262.0,4.343,3482,290.0,2.6,1016.1,25.6,16093.0,1.0,1.0,1.8,1.8,1,3.2487358259183208,1.3,2.3400000000000003
53.0,2014-12-09,10,343,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.73,19.0,221.0,3.296,93,60.0,2.6,1019.4,20.6,16000.0,0.0,1.0,0.0,27.4,1,3.2487358259183208,-0.78,-2.3400000000000003
75.0,2014-05-08,10,128,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.27,19.5,221.0,3.1,10916,220.0,1.5,1018.1,16.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.0,1.5
10.0,2014-10-29,10,302,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.83,22.7,262.0,5.704,193,290.0,2.1,1017.2,21.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.05,1.89
137.0,2014-07-29,10,210,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.72,23.6,221.0,4.865,1310,300.0,3.6,1017.3,26.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,3.6,0.7200000000000001
478.0,2014-10-14,10,287,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.96,23.4,221.0,0.54,805,160.0,0.0,1016.4,21.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.0,0.0
4.0,2014-02-11,10,42,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.64,16.5,264.0,4.861,295,300.0,4.1,1019.6,15.0,9000.0,0.0,1.0,0.0,6.1000000000000005,1,3.2487358259183208,2.4599999999999995,3.28
2.0,2014-02-04,10,35,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.83,16.1,259.0,3.372,6261,160.0,1.5,1019.6,15.0,16000.0,1.0,1.0,2.5,2.8000000000000003,1,3.2487358259183208,-1.5,-0.3
259.0,2014-11-19,10,323,CABEACH_WQX-EH-200,32.7147676,-117.22415,CA114913,0.53,20.3,167.0,4.379,1,310.0,0.0,1021.0,18.9,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
2.0,2014-11-18,10,322,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.8,20.5,239.0,5.701,1383,180.0,1.5,1021.6,20.0,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.35,0.75
64.0,2014-10-21,10,294,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,1.06,23.5,15.0,4.615,0,100.0,0.0,1013.0,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
2.0,2014-11-12,10,316,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.82,21.0,264.0,2.745,5368,320.0,2.1,1016.5,19.4,16000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.6800000000000002,1.26
44.0,2014-03-04,10,63,CABEACH_WQX-IB-040,32.562869,-117.13259,CA104746,1.5,17.7,259.0,1.679,8665,360.0,2.6,1018.2,16.7,16000.0,1.0,1.0,15.4,41.9,0,3.2487358259183208,2.6,-0.52
2.0,2014-11-25,10,329,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.11,19.4,259.0,5.714,486,350.0,0.0,1028.4,23.3,16000.0,0.0,1.0,0.0,1.1,1,3.2487358259183208,0.0,-0.0
10.0,2014-07-15,10,196,CABEACH_WQX-MB-205,32.77605,-117.2382,CA211999,0.52,22.0,15.0,3.424,3296,240.0,2.6,1018.3,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.82,-1.82
238.0,2014-10-21,10,294,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,1.06,23.5,258.0,4.468,0,100.0,0.0,1013.0,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
110.0,2014-12-02,10,336,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,0.82,19.0,262.0,5.783,500,170.0,4.1,1016.1,19.4,9000.0,1.0,1.0,0.3,0.3,1,3.2487358259183208,-4.1,-0.0
2.0,2014-06-10,10,161,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.0,21.0,259.0,4.576,1632,210.0,3.6,1010.8,18.9,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-2.8800000000000003,2.52
31.0,2014-06-03,10,154,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.01,22.9,221.0,1.108,8079,280.0,4.1,1012.8,21.1,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,3.69,2.05
92.0,2014-12-24,10,358,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.35,17.9,259.0,4.218,92,130.0,0.0,1018.3,21.1,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
624.0,2014-04-01,10,91,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.0,18.6,221.0,5.098,10410,350.0,5.7,1017.4,14.4,11265.0,1.0,1.0,1.3,2.1,1,3.2487358259183208,4.5600000000000005,-3.42
20.0,2014-05-27,10,147,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,0.68,21.8,221.0,0.616,13938,270.0,2.6,1015.2,21.7,11265.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,2.08,1.82
2.0,2014-03-25,10,84,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,0.97,19.5,264.0,4.691,562,250.0,3.1,1017.0,16.7,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.6200000000000001,3.1
10.0,2014-10-27,10,300,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,2.18,23.0,266.0,5.937,5462,90.0,0.0,1014.0,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
10.0,2014-07-01,10,182,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,1.06,23.3,258.0,4.333,1287,270.0,1.5,1012.5,21.1,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.3,1.5
2.0,2014-10-21,10,294,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.32,23.5,239.0,1.584,0,100.0,0.0,1013.0,21.1,14484.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,-0.0,-0.0
2.0,2014-02-04,10,35,CABEACH_WQX-IB-060,32.5856785,-117.13304,CA134387,1.83,16.1,268.0,4.914,6261,160.0,1.5,1019.6,15.0,16000.0,1.0,1.0,2.5,2.8000000000000003,1,3.2487358259183208,-1.5,-0.4499999999999999
10.0,2014-02-12,10,43,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,1.21,16.7,266.0,3.811,246,300.0,3.1,1020.6,21.1,16000.0,0.0,1.0,0.0,6.1000000000000005,1,3.2487358259183208,1.86,2.4800000000000004
10.0,2014-07-23,10,204,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,1.29,22.7,268.0,4.615,2758,280.0,2.6,1016.2,24.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.52,2.6
24.0,2014-12-09,10,343,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.11,19.0,239.0,2.581,93,60.0,2.6,1019.4,20.6,16000.0,0.0,1.0,0.0,27.4,0,3.2487358259183208,-0.0,-2.6
10.0,2014-04-14,10,104,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,0.86,17.7,239.0,7.394,1862,320.0,4.6,1017.0,18.9,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,4.6,0.92
560.0,2014-12-14,10,348,CABEACH_WQX-EH-010,32.5726652,-117.1332,CA068221,2.84,18.9,266.0,4.848,38,130.0,0.0,1021.0,15.0,16000.0,1.0,1.0,15.9,15.9,1,3.2487358259183208,-0.0,-0.0
14.0,2014-10-28,10,301,CABEACH_WQX-IB-010,32.53595,-117.1243,CA809706,1.49,22.9,264.0,3.496,0,290.0,0.0,1016.8,21.1,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,0.0
10.0,2014-10-13,10,286,CABEACH_WQX-FM-010,32.7561,-117.25357,CA316627,1.41,23.4,262.0,2.233,55,300.0,0.0,1017.1,21.1,11265.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,0.0
10.0,2014-10-27,10,300,CABEACH_WQX-EH-030,32.57875,-117.13318,CA432983,2.18,23.0,268.0,5.783,5462,90.0,0.0,1014.0,19.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-0.0,-0.0
2.0,2014-09-30,10,273,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.14,22.9,267.0,5.157,1499,360.0,0.0,1011.5,22.8,14484.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.0,-0.0
10.0,2014-09-29,10,272,CABEACH_WQX-MB-060,32.7884,-117.2096,CA891580,1.11,23.1,221.0,1.525,30,340.0,2.1,1014.0,21.7,16093.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,1.89,-1.05
6.0,2014-01-28,10,28,CABEACH_WQX-IB-050,32.5665772,-117.1332,CA068221,1.55,16.3,267.0,2.581,672,300.0,1.5,1020.8,14.4,6000.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.75,1.2000000000000002
2.0,2014-08-26,10,238,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.56,23.6,259.0,2.709,2493,290.0,2.1,1015.4,24.4,16093.0,0.0,1.0,0.0,0.3,0,3.2487358259183208,1.05,1.89
2.0,2014-09-30,10,273,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,1.14,22.9,259.0,2.263,1499,360.0,0.0,1011.5,22.8,14484.0,0.0,0.0,0.0,0.0,0,3.2487358259183208,0.0,-0.0
10.0,2014-07-23,10,204,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.29,22.7,239.0,3.907,2758,280.0,2.6,1016.2,24.4,16093.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,1.82,2.08
32.0,2014-02-04,10,35,CABEACH_WQX-IB-030,32.555139,-117.12932,CA104746,1.83,16.1,239.0,7.115,6261,160.0,1.5,1019.6,15.0,16000.0,1.0,1.0,2.5,2.8000000000000003,1,3.2487358259183208,-1.5,0.3
2.0,2014-11-18,10,322,CABEACH_WQX-IB-020,32.5434095,-117.12522,CA809706,0.8,20.5,259.0,6.472,1383,180.0,1.5,1021.6,20.0,16000.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,-1.5,0.3
31.0,2014-05-27,10,147,CABEACH_WQX-MB-053,32.784102,-117.20933,CA246103,0.68,21.8,258.0,4.474,13938,270.0,2.6,1015.2,21.7,11265.0,0.0,0.0,0.0,0.0,1,3.2487358259183208,0.52,2.6
